UI_Group,UI_Target,Predictor,Mean_ABS_SHAP,SHAP_Rank
Desktop_UI,desktop_product_card,Extraversion,0.024069978640380435,5
Desktop_UI,desktop_product_card,Openness,0.023163879171932043,6
Desktop_UI,desktop_product_card,current_mood,0.01929491973935786,7
Desktop_UI,desktop_product_card,Conscientiousness,0.009425733531996277,8
Desktop_UI,desktop_price_display,primary_persona,0.03622596838859769,1
Desktop_UI,desktop_price_display,Neuroticism,0.03309907933187912,2
Desktop_UI,desktop_price_display,Conscientiousness,0.025968175458885672,3
Desktop_UI,desktop_price_display,primary_device,0.025446304790663822,4
Desktop_UI,desktop_price_display,Openness,0.020394603894430825,5
Desktop_UI,desktop_price_display,Agreeableness,0.019676409620623905,6
Desktop_UI,desktop_price_display,current_mood,0.018938089042936198,7
Desktop_UI,desktop_price_display,Extraversion,0.008225438420027879,8
Desktop_UI,desktop_filter_location,Neuroticism,0.04976062206013869,1
Desktop_UI,desktop_filter_location,primary_persona,0.02930970114952488,2
Desktop_UI,desktop_filter_location,current_mood,0.026879274348248702,3
Desktop_UI,desktop_filter_location,primary_device,0.026203667832333757,4
Desktop_UI,desktop_filter_location,Openness,0.023440297711800482,5
Desktop_UI,desktop_filter_location,Conscientiousness,0.02100161367065144,6
Desktop_UI,desktop_filter_location,Agreeableness,0.019042547369787236,7
Desktop_UI,desktop_filter_location,Extraversion,0.013863387984194701,8
Desktop_UI,desktop_persistent_filters,Agreeableness,0.042106151452770364,1
Desktop_UI,desktop_persistent_filters,current_mood,0.03997636600864762,2
Desktop_UI,desktop_persistent_filters,Extraversion,0.03829292570353024,3
Desktop_UI,desktop_persistent_filters,primary_persona,0.024702251340756546,4
Desktop_UI,desktop_persistent_filters,Openness,0.022655480925108343,5
Desktop_UI,desktop_persistent_filters,Neuroticism,0.02251733828599085,6
Desktop_UI,desktop_persistent_filters,Conscientiousness,0.02134398696191437,7
Desktop_UI,desktop_persistent_filters,primary_device,0.015958870022081285,8
Desktop_UI,desktop_quick_view,primary_persona,0.03492245695292501,1
Desktop_UI,desktop_quick_view,Extraversion,0.03103900563356133,2
Desktop_UI,desktop_quick_view,primary_device,0.026220049360519176,3
Desktop_UI,desktop_quick_view,Conscientiousness,0.021472252699089298,4
Desktop_UI,desktop_quick_view,current_mood,0.019993635908973944,5
Desktop_UI,desktop_quick_view,Neuroticism,0.018719836170410932,6
Desktop_UI,desktop_quick_view,Agreeableness,0.015179112059631865,7
Desktop_UI,desktop_quick_view,Openness,0.007295815573496175,8
Desktop_UI,desktop_review_display,current_mood,0.03597010550148029,1
Desktop_UI,desktop_review_display,primary_device,0.03507848175644375,2
Desktop_UI,desktop_review_display,Extraversion,0.03400633721984202,3
Desktop_UI,desktop_review_display,Conscientiousness,0.031677658426343173,4
Desktop_UI,desktop_review_display,Neuroticism,0.02297292753902191,5
Desktop_UI,desktop_review_display,primary_persona,0.018712647488122916,6
Desktop_UI,desktop_review_display,Openness,0.018147608692228256,7
